,Player,Last Rank,Set W%,Game W%,Hold %,1st Serve In %,2nd Serve In %,1st Serve Won %,2nd Serve Won %,Breaking %,Break Pts Saved %,Break Pts Conv. %,Pts Won v 1st Serve %,Pts Won v 2nd Serve %,Opponent Quality,Activity,3mo Set W%,3mo Game W%,3mo Hold %,3mo 1st Serve In %,3mo 2nd Serve In %,3mo 1st Serve Won %,3mo 2nd Serve Won %,3mo Breaking %,3mo Break Pts Saved %,3mo Break Pts Conv. %,3mo Pts Won v 1st Serve %,3mo Pts Won v 2nd Serve %,3mo Opponent Quality,3mo Activity,Hard Set W%,Hard Game W%,Hard Hold %,Hard 1st Serve In %,Hard 2nd Serve In %,Hard 1st Serve Won %,Hard 2nd Serve Won %,Hard Breaking %,Hard Break Pts Saved %,Hard Break Pts Conv. %,Hard Pts Won v 1st Serve %,Hard Pts Won v 2nd Serve %,Hard Opponent Quality,Hard Activity,Hard 3mo Set W%,Hard 3mo Game W%,Hard 3mo Hold %,Hard 3mo 1st Serve In %,Hard 3mo 2nd Serve In %,Hard 3mo 1st Serve Won %,Hard 3mo 2nd Serve Won %,Hard 3mo Breaking %,Hard 3mo Break Pts Saved %,Hard 3mo Break Pts Conv. %,Hard 3mo Pts Won v 1st Serve %,Hard 3mo Pts Won v 2nd Serve %,Hard 3mo Opponent Quality,Hard 3mo Activity,Clay Set W%,Clay Game W%,Clay Hold %,Clay 1st Serve In %,Clay 2nd Serve In %,Clay 1st Serve Won %,Clay 2nd Serve Won %,Clay Breaking %,Clay Break Pts Saved %,Clay Break Pts Conv. %,Clay Pts Won v 1st Serve %,Clay Pts Won v 2nd Serve %,Clay Opponent Quality,Clay Activity,Clay 3mo Set W%,Clay 3mo Game W%,Clay 3mo Hold %,Clay 3mo 1st Serve In %,Clay 3mo 2nd Serve In %,Clay 3mo 1st Serve Won %,Clay 3mo 2nd Serve Won %,Clay 3mo Breaking %,Clay 3mo Break Pts Saved %,Clay 3mo Break Pts Conv. %,Clay 3mo Pts Won v 1st Serve %,Clay 3mo Pts Won v 2nd Serve %,Clay 3mo Opponent Quality,Clay 3mo Activity,Grass Set W%,Grass Game W%,Grass Hold %,Grass 1st Serve In %,Grass 2nd Serve In %,Grass 1st Serve Won %,Grass 2nd Serve Won %,Grass Breaking %,Grass Break Pts Saved %,Grass Break Pts Conv. %,Grass Pts Won v 1st Serve %,Grass Pts Won v 2nd Serve %,Grass Opponent Quality,Grass Activity,Grass 3mo Set W%,Grass 3mo Game W%,Grass 3mo Hold %,Grass 3mo 1st Serve In %,Grass 3mo 2nd Serve In %,Grass 3mo 1st Serve Won %,Grass 3mo 2nd Serve Won %,Grass 3mo Breaking %,Grass 3mo Break Pts Saved %,Grass 3mo Break Pts Conv. %,Grass 3mo Pts Won v 1st Serve %,Grass 3mo Pts Won v 2nd Serve %,Grass 3mo Opponent Quality,Grass 3mo Activity
144,Dino Prizmic,165.0,0.4074074074074074,0.48259091670856374,0.6756098839432172,0.629851242219111,0.8995614421891222,0.668029246785914,0.4903146981720697,0.28092524759191423,0.5416225749559083,0.49947089947089945,0.3217527366658527,0.5405436910333223,695.7777777777778,0.012328767123287671,,,,,,,,,,,,,,0.0,0.41666666666666663,0.45993589743589747,0.6972055722055722,0.7022659637240566,0.9141734279918865,0.6625565460090473,0.48478701825557813,0.21541514041514043,0.3784722222222222,0.4904761904761905,0.29647449559533956,0.5318946126837831,834.25,0.005479452054794521,,,,,,,,,,,,,,0.0,0.4,0.5007149321266968,0.6583333333333333,0.5719194650151548,0.8878718535469107,0.6724074074074073,0.4947368421052631,0.33333333333333337,0.6721428571428572,0.5066666666666666,0.3419753295222631,0.5474629537129536,585.0,0.00684931506849315,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,Dmitry Popko,227.0,0.0,0.3684210526315789,,,,,,,,,,,1000.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,0.0,0.3684210526315789,,,,,,,,,,,1000.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,Dominic Stricker,94.0,0.4698924731182796,0.4857742939756715,0.8166524264443951,0.5775736027199682,0.925381190445674,0.7726095749735108,0.510558671339439,0.15045365094300184,0.5420541823767631,0.3537179487179488,0.2426307542671404,0.489895246924796,1520.2903225806451,0.04246575342465753,,,,,,,,,,,,,,0.0,0.5136363636363637,0.5052186396702489,0.8286042888320553,0.5868210390405181,0.9421657727769727,0.7665064610302956,0.5328923978786639,0.17532375501442438,0.5580037386855569,0.340572126286412,0.25810248381739154,0.4961806297756373,1400.8181818181818,0.030136986301369864,,,,,,,,,,,,,,0.0,0.4,0.42683760683760685,0.7510558069381599,0.5341748719045574,0.8872642390289449,0.7690149557591418,0.4653340123928359,0.10525102348631761,0.3912337662337662,0.4119047619047619,0.24599308099308098,0.4429184882427504,1114.4,0.00684931506849315,,,,,,,,,,,,,,0.0,0.31666666666666665,0.45250125157807664,0.8388888888888889,0.5809611164762059,0.8807121768944429,0.8106699756791557,0.44425399905695473,0.0763888888888889,0.6428571428571429,0.35,0.15333333333333332,0.5140465895977265,2684.75,0.005479452054794521,,,,,,,,,,,,,,0.0
147,Dominic Thiem,95.0,0.45519480519480515,0.48831354167707747,0.792889532028433,0.6196070594298763,0.9101865697208833,0.7065759933739563,0.5246868063431319,0.19773835741109977,0.5661361402137975,0.34194547627646216,0.27058382760307337,0.4859514654382527,1336.4675324675325,0.10547945205479452,,,,,,,,,,,,,,0.0,0.45,0.48713019442513256,0.7878156330696438,0.627268240014814,0.9202158139786476,0.6985527165278337,0.5389320860046106,0.2014999272581993,0.5676782423386838,0.3740327380952381,0.2727330580807178,0.49814113656440695,1614.6285714285714,0.04794520547945205,,,,,,,,,,,,,,0.0,0.4725,0.4925005498620223,0.7957238066884806,0.6149531342454415,0.902996889065164,0.7128785525154717,0.5104716078409771,0.20417266667266665,0.5546489500109409,0.3236688611688612,0.2741634332509352,0.4835932788091656,1006.9,0.0547945205479452,,,,,,,,,,,,,,0.0,0.2,0.42528195488721804,0.8199233716475096,0.5862760834670947,0.8884976525821596,0.7129088785046729,0.573943661971831,0.018518518518518517,0.7662337662337663,0.16666666666666666,0.16352941176470587,0.3319856244384546,3060.0,0.0027397260273972603,,,,,,,,,,,,,,0.0
148,Dominik Koepfer,78.0,0.39,0.4678544004188035,0.729261222437693,0.6494054520681797,0.891536579695446,0.6764688749506818,0.5359203813919198,0.21353180792519025,0.5916675066491243,0.39649470899470907,0.2678096441500743,0.4767942484694105,1344.72,0.03424657534246575,,,,,,,,,,,,,,0.0,0.4642857142857143,0.48346739618412243,0.7322182874703882,0.6424311490693193,0.8898056961351735,0.6831090677216257,0.5361305194612983,0.23049760308163667,0.6216676746456157,0.4055177626606198,0.2855941145888729,0.48567656916340674,1511.047619047619,0.028767123287671233,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.38588617265087855,0.7137366310160429,0.6860205428121962,0.9006237183868763,0.6416078629032258,0.5348171565276828,0.09477124183006536,0.44166666666666665,0.3333333333333333,0.17444117434638162,0.43016206482593033,471.5,0.005479452054794521,,,,,,,,,,,,,,0.0
149,Dragos Nicolae Madaras,191.0,0.0,0.3516695083830634,0.5063131313131313,0.6071738005948532,0.859469696969697,0.5789567563076953,0.39299242424242425,0.1987373737373737,0.3833333333333333,0.375,0.15220174091141833,0.566965811965812,619.75,0.005479452054794521,,,,,,,,,,,,,,0.0,0.0,0.32396514161220047,0.46296296296296297,0.6248803827751196,0.853030303030303,0.5686903092232685,0.37247474747474746,0.17407407407407405,0.3111111111111111,0.3,0.16589861751152074,0.5251851851851852,577.0,0.00410958904109589,,,,,,,,,,,,,,0.0,0.0,0.43478260869565216,0.6363636363636364,0.5540540540540541,0.8787878787878788,0.6097560975609756,0.45454545454545453,0.2727272727272727,0.6,0.6,0.1111111111111111,0.6923076923076923,748.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Duje Ajdukovic,206.0,0.1111111111111111,0.34920634920634913,0.5206349206349206,0.530952380952381,0.9034885439763488,0.6205240600038963,0.4427050997782705,0.20000000000000004,0.31666666666666665,0.24621212121212122,0.2776442307692308,0.4698309178743962,711.3333333333334,0.00410958904109589,,,,,,,,,,,,,,0.0,0.3333333333333333,0.4666666666666667,0.7333333333333333,0.7023809523809523,0.92,0.7288135593220338,0.48,0.2,0.5,0.375,0.265625,0.52,825.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,0.0,0.29047619047619044,0.41428571428571426,0.4452380952380952,0.8952328159645233,0.5663793103448276,0.4240576496674058,0.2,0.225,0.18181818181818182,0.28365384615384615,0.4447463768115942,654.5,0.0027397260273972603,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,Dusan Lajovic,48.0,0.44341563786008226,0.4687592943220628,0.7289312687170744,0.6763025568547405,0.9367485404177754,0.6614758111851754,0.4856128111649828,0.21592216511048118,0.5700298822134265,0.3878382953600345,0.2790256891126896,0.48072861159827784,1528.0987654320988,0.11095890410958904,,,,,,,,,,,,,,0.0,0.428921568627451,0.4469213108912498,0.708873773350058,0.6987450478976269,0.93785201639005,0.6484775657825649,0.4672183544313448,0.1932254777802399,0.5483984870348506,0.4111098297005344,0.24295753718995133,0.4538207425273839,1605.6764705882354,0.04657534246575343,,,,,,,,,,,,,,0.0,0.4786821705426356,0.4895795469529634,0.7442371904581208,0.6616808920522541,0.9373623906826715,0.6700311846110493,0.49139950198656923,0.23906246494426503,0.6043792517006802,0.38002718181289613,0.3097873866574,0.5105891901986735,1510.046511627907,0.0589041095890411,,,,,,,,,,,,,,0.0,0.1875,0.43056443770179326,0.7298669467787113,0.6483349023776521,0.9210459732988803,0.6767410714285714,0.5751601528854435,0.1375,0.3878205128205128,0.30113636363636365,0.24589969386964272,0.3817173114788994,1062.75,0.005479452054794521,,,,,,,,,,,,,,0.0
152,Edan Leshem,359.0,0.26666666666666666,0.4003896103896104,0.8125,0.6568627450980392,0.9210526315789473,0.7440191387559809,0.5394736842105263,0.375,0.7857142857142857,0.3333333333333333,0.22803114571746386,0.5465838509316769,350.0,0.00684931506849315,,,,,,,,,,,,,,0.0,0.3333333333333333,0.45048701298701305,0.8125,0.6568627450980392,0.9210526315789473,0.7440191387559809,0.5394736842105263,0.375,0.7857142857142857,0.3333333333333333,0.22803114571746386,0.5465838509316769,436.25,0.005479452054794521,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,Edas Butvilas,532.0,0.3333333333333333,0.5250709435492045,0.9090909090909091,0.5131578947368421,0.8918918918918919,0.7435897435897436,0.5405405405405406,,0.75,,0.15789473684210525,0.37037037037037035,661.0,0.005479452054794521,,,,,,,,,,,,,,0.0,0.3333333333333333,0.4090909090909091,,,,,,,,,,,37.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,0.0,0.3333333333333333,,,,,,,,,,,1285.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,0.0,0.43478260869565216,0.9090909090909091,0.5131578947368421,0.8918918918918919,0.7435897435897436,0.5405405405405406,,0.75,,0.15789473684210525,0.37037037037037035,,0.0013698630136986301,,,,,,,,,,,,,,0.0
154,Eduardo Nava,1104.0,0.0,0.36666666666666664,0.5,0.5779816513761468,0.8695652173913043,0.5238095238095238,0.43478260869565216,0.26666666666666666,0.631578947368421,0.6666666666666666,0.3548387096774194,0.5483870967741935,850.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.36666666666666664,0.5,0.5779816513761468,0.8695652173913043,0.5238095238095238,0.43478260869565216,0.26666666666666666,0.631578947368421,0.6666666666666666,0.3548387096774194,0.5483870967741935,850.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,Eero Vasa,1066.0,1.0,0.7058823529411765,,,,,,,,,,,25.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,1.0,0.7058823529411765,,,,,,,,,,,25.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,Egor Gerasimov,661.0,0.375,0.4631648361422309,0.7314452412666698,0.644923951373561,0.9077270806313831,0.7026936946315333,0.46647892160090915,0.20249718230487462,0.4454628704628704,0.32005494505494503,0.2674896533035639,0.49026377346116107,1654.0,0.019178082191780823,,,,,,,,,,,,,,0.0,0.3583333333333333,0.45875369250292747,0.7308304195804196,0.6420141498671326,0.9074190818927661,0.7126140942682447,0.4554887218045113,0.2032865282865283,0.4433916083916084,0.35648148148148145,0.2496283717678466,0.515269041623433,1689.3,0.0136986301369863,,,,,,,,,,,,,,0.0,0.41666666666666663,0.4741926952404894,0.7329822954822955,0.6521984551396316,0.9084970774779257,0.6778926955397544,0.493954421091904,0.20072115384615385,0.45064102564102565,0.23809523809523808,0.3121428571428571,0.4277506030554811,1565.75,0.005479452054794521,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,Elias Ymer,168.0,0.4594594594594595,0.4865487307121903,0.7296125096927235,0.5927889544587925,0.893719835097998,0.702358871330558,0.48936732364973895,0.2359391504552795,0.5337496732658022,0.5017122662283952,0.27780295300653013,0.48573757338327633,1082.2702702702702,0.050684931506849315,,,,,,,,,,,,,,0.0,0.513888888888889,0.4952008778651029,0.7549155582979112,0.59793134735522,0.8973117557681339,0.7210488842887766,0.5036819926769875,0.2285142326808994,0.4958342826763879,0.5266465016465016,0.268757277546929,0.45930916397892163,986.9583333333334,0.03287671232876712,,,,,,,,,,,,,,0.0,0.38888888888888884,0.4775320994495849,0.6961584711584711,0.5911494304516977,0.8935825025922123,0.6747073091368593,0.47197642675160695,0.2556270118770119,0.5909444091262274,0.4727869352869352,0.2984011197282044,0.5369297201724739,1275.1666666666667,0.01643835616438356,,,,,,,,,,,,,,0.0,0.0,0.3870967741935484,0.625,0.5096153846153846,0.8235294117647058,0.660377358490566,0.4117647058823529,0.13333333333333333,0.625,0.4,0.21153846153846154,0.4,1055.0,0.0013698630136986301,,,,,,,,,,,,,,0.0
158,Eliot Spizzirri,,0.0,0.3157894736842105,0.5555555555555556,0.654320987654321,0.8571428571428571,0.5283018867924528,0.4642857142857143,0.1111111111111111,0.7142857142857143,0.5,0.2,0.46875,768.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3157894736842105,0.5555555555555556,0.654320987654321,0.8571428571428571,0.5283018867924528,0.4642857142857143,0.1111111111111111,0.7142857142857143,0.5,0.2,0.46875,768.0,0.0013698630136986301,,,,,,,,,,,,,,0.0
159,Elliot Benchetrit,445.0,0.0,0.3666666666666667,0.6333333333333333,0.5178571428571428,0.8308080808080808,0.6824618736383443,0.40404040404040403,0.1,0.5,0.3333333333333333,0.2517361111111111,0.4494949494949495,2150.0,0.0027397260273972603,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3666666666666667,0.6333333333333333,0.5178571428571428,0.8308080808080808,0.6824618736383443,0.40404040404040403,0.1,0.5,0.3333333333333333,0.2517361111111111,0.4494949494949495,2150.0,0.0027397260273972603,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,Elmer Moller,406.0,0.375,0.5845241714806932,,,,,,,,,,,140.0,0.005479452054794521,,,,,,,,,,,,,,0.0,0.375,0.5845241714806932,,,,,,,,,,,140.0,0.005479452054794521,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,Emil Ruusuvuori,69.0,0.5356521739130434,0.5235052326149403,0.7841656995833197,0.6545259087979012,0.895389992828996,0.7095613939957599,0.5177262116190884,0.24694381866551127,0.58149779419768,0.41267509006145364,0.30341442405311375,0.5077854618182652,1489.9913043478261,0.15753424657534246,,,,,,,,,,,,,,0.0,0.590990990990991,0.5399427786181494,0.7986750904508534,0.6567993678484706,0.9155899165707908,0.71900005393362,0.5255813835097628,0.2540730767831608,0.5550822568582748,0.4301847160775732,0.3061393822432167,0.5172498645021245,1465.8108108108108,0.10136986301369863,,,,,,,,,,,,,,0.0,0.45641025641025645,0.4967910874923352,0.7151940055048456,0.6675640991545456,0.8542141430342283,0.672005476813837,0.485442479121719,0.27941974945835857,0.5737509494862436,0.43734854888701036,0.3253248585294609,0.5061023515371637,1722.9615384615386,0.03561643835616438,,,,,,,,,,,,,,0.0,0.4,0.48871785721162403,0.836006145270851,0.621316903277062,0.8724951550115517,0.7306112374010781,0.5370272124580489,0.15098508517626166,0.7174216656359514,0.279304822161965,0.25271986607363145,0.46653564044749857,1205.4666666666667,0.02054794520547945,,,,,,,,,,,,,,0.0
162,Emilio Gomez,185.0,0.3333333333333333,0.4267482270668369,0.6286027588968766,0.5959938316416004,0.8999695434329077,0.6696336054548264,0.42195435253123587,0.14399235840412314,0.5066955266955268,0.38308270676691725,0.2613903130073306,0.44328305233625603,895.9473684210526,0.026027397260273973,,,,,,,,,,,,,,0.0,0.3333333333333333,0.43783177754989083,0.697726891844539,0.6021590076114104,0.9162557889402575,0.6967867977227442,0.45559352545936654,0.11920748097218686,0.5708694083694085,0.31218671679197996,0.24803418755545958,0.43790011171661636,1002.2857142857143,0.019178082191780823,,,,,,,,,,,,,,0.0,0.3333333333333333,0.39571428571428574,0.35210622710622713,0.57133312776236,0.8348245614035088,0.5610208363831553,0.28739766081871343,0.24313186813186816,0.24999999999999997,0.6666666666666666,0.3148148148148148,0.4648148148148148,598.2,0.00684931506849315,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,Emilio Nava,154.0,0.27037037037037037,0.37532295069274774,0.6700659906542259,0.6065801521788777,0.8784109382297789,0.7037723544618296,0.43114669817568374,0.08694734861614657,0.43878676470588235,0.40075757575757576,0.21172380653630507,0.37420854884623,1425.3333333333333,0.012328767123287671,,,,,,,,,,,,,,0.0,0.2625,0.37594202323304493,0.6672857779475427,0.5942616455602118,0.8632123055085011,0.7167438987695582,0.4198226441432964,0.08916431678580017,0.43004201680672266,0.3151515151515151,0.2147517823533432,0.3829411391911392,1497.5,0.010958904109589041,,,,,,,,,,,,,,0.0,0.3333333333333333,0.37037037037037035,0.6923076923076923,0.7051282051282052,1.0,0.6,0.5217391304347826,0.07142857142857142,0.5,1.0,0.1875,0.30434782608695654,848.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,Enzo Couacaud,180.0,0.40833333333333327,0.4662067593569142,0.7844551282051282,0.6106118583478058,0.9213452324498279,0.7244792024468589,0.5359185457976677,0.14890951959917478,0.5955988455988456,0.3327991452991453,0.24487919843321412,0.4362482961911471,1583.1666666666667,0.00821917808219178,,,,,,,,,,,,,,0.0,0.5125,0.4779479099332041,0.7347184065934066,0.5902797503452102,0.9300565775724579,0.7169477465758847,0.4940466369685971,0.21474358974358973,0.5481601731601732,0.4158653846153846,0.2773409052400938,0.47007677479941345,1739.75,0.005479452054794521,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.44272445820433437,0.8839285714285714,0.6512760743529974,0.903922542204568,0.7395421141888072,0.6196623634558094,0.017241379310344827,0.6904761904761905,0.16666666666666666,0.17995578481945468,0.36859133897461427,1270.0,0.0027397260273972603,,,,,,,,,,,,,,0.0
165,Ergi Kirkin,378.0,1.0,0.75,,,,,,,,,,,,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,Ernesto Escobedo,399.0,0.3611111111111111,0.4468421052631579,0.6718201754385965,0.6506515757667831,0.8671923842000568,0.6425162613122173,0.4704248366013072,0.13613721804511278,0.5482954545454545,0.2876984126984127,0.26558747855917664,0.45896987780619497,463.0,0.00821917808219178,,,,,,,,,,,,,,0.0,0.20833333333333331,0.39692982456140347,0.6718201754385965,0.6506515757667831,0.8671923842000568,0.6425162613122173,0.4704248366013072,0.13613721804511278,0.5482954545454545,0.2876984126984127,0.26558747855917664,0.45896987780619497,669.5,0.005479452054794521,,,,,,,,,,,,,,0.0,0.6666666666666666,0.5466666666666666,,,,,,,,,,,50.0,0.0027397260273972603,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,Ernests Gulbis,289.0,0.6666666666666666,0.5357142857142857,,,,,,,,,,,130.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Ethan Quinn,475.0,0.25,0.4679336468129571,0.7156565656565657,0.6144778462977647,0.915262304285447,0.7076388888888888,0.4503486993949223,0.21626984126984128,0.625,0.42500000000000004,0.3043584656084656,0.47039001058681185,988.0,0.005479452054794521,,,,,,,,,,,,,,0.0,0.0,0.3942006269592476,0.7090909090909091,0.6021144487330089,0.9199363732767762,0.7111111111111111,0.4559915164369035,0.07142857142857142,0.4772727272727273,0.2,0.29464285714285715,0.38074712643678166,746.0,0.0027397260273972603,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5416666666666666,0.7222222222222222,0.6268412438625205,0.9105882352941177,0.7041666666666666,0.4447058823529412,0.3611111111111111,0.7727272727272727,0.65,0.31407407407407406,0.560032894736842,1230.0,0.0027397260273972603,,,,,,,,,,,,,,0.0
169,Evan Furness,208.0,0.3333333333333333,0.4857142857142857,0.7058823529411765,0.5362318840579711,0.90625,0.7162162162162162,0.4375,0.29411764705882354,0.5,0.8333333333333334,0.21739130434782608,0.6363636363636364,985.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,0.3333333333333333,0.4857142857142857,0.7058823529411765,0.5362318840579711,0.90625,0.7162162162162162,0.4375,0.29411764705882354,0.5,0.8333333333333334,0.21739130434782608,0.6363636363636364,985.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,Fabian Marozsan,62.0,0.5666666666666667,0.5260437739146538,0.7965844100764122,0.6515544694264964,0.9329976141073963,0.7132131936012132,0.5135895277787399,0.2626343083205829,0.49249182190358665,0.39375400833734164,0.2895339327513591,0.5610849502477895,1512.8947368421052,0.026027397260273973,,,,,,,,,,,,,,0.0,0.5708333333333333,0.525705895709402,0.7883713190052902,0.6638701319380439,0.9203020121180194,0.716031081096302,0.4685577554128299,0.2863557001524917,0.5589393939393938,0.41993801652892554,0.3078933134576484,0.5784575429195571,1355.75,0.01643835616438356,,,,,,,,,,,,,,0.0,0.611111111111111,0.5604719240168157,0.8463665963665963,0.6327571698295017,0.9821428571428572,0.7203585550779054,0.6123015873015872,0.2531135531135531,0.38690476190476186,0.328042328042328,0.27848969794069617,0.5772948099363017,1995.5,0.00821917808219178,,,,,,,,,,,,,,0.0,0.25,0.3235294117647059,0.5882352941176471,0.6288659793814433,0.7777777777777778,0.639344262295082,0.4166666666666667,0.058823529411764705,0.46153846153846156,0.5,0.15384615384615385,0.2727272727272727,503.0,0.0013698630136986301,,,,,,,,,,,,,,0.0
171,Fabio Fognini,147.0,0.4453125,0.46780146667450767,0.6899344212750341,0.5969435966931336,0.8591021410155982,0.6572826296473149,0.48230635622477497,0.2584685763297771,0.5464225398988778,0.411136428451685,0.2995795576389496,0.5024979626007494,1350.0615384615385,0.08904109589041095,,,,,,,,,,,,,,0.0,0.3875,0.43612079551392596,0.6799029794850949,0.575443534160533,0.8460558407946229,0.6775391977433264,0.447213074827355,0.2154541687354987,0.5862990601712407,0.3777589077589078,0.2696044071247813,0.47767211809586635,1201.103448275862,0.03972602739726028,,,,,,,,,,,,,,0.0,0.497142857142857,0.49388717507606533,0.694542735042735,0.6138078737054774,0.8686881312531418,0.6374078992828779,0.5114627502507205,0.29398056705199566,0.5198503822206245,0.4352956983308598,0.327607815787337,0.5237905527823645,1483.942857142857,0.04794520547945205,,,,,,,,,,,,,,0.0,0.25,0.4418604651162791,0.8095238095238095,0.6086956521739131,0.8888888888888888,0.7857142857142857,0.4444444444444444,0.09090909090909091,0.3333333333333333,0.4,0.15789473684210525,0.4523809523809524,984.0,0.0013698630136986301,,,,,,,,,,,,,,0.0
172,Facundo Bagnis,135.0,0.33284313725490194,0.450675649894758,0.701761931911897,0.6370962279818372,0.9120870564199591,0.6518992123961727,0.4962462122489458,0.21467393666382636,0.5655671202775983,0.3993399829337329,0.2769291728539486,0.48845951762220363,1397.2058823529412,0.04657534246575343,,,,,,,,,,,,,,0.0,0.35000000000000003,0.44588961792173765,0.7142139862236263,0.6162944374965273,0.9251445138568883,0.6361096831233986,0.5357926552742606,0.19481512077665922,0.5514732062808985,0.4447567389875082,0.2648933822975779,0.4865013720390038,1506.2857142857142,0.019178082191780823,,,,,,,,,,,,,,0.0,0.32456140350877194,0.45292197081670765,0.6880716806413402,0.6520963831397041,0.9040661757691494,0.6617387032901092,0.470375593427553,0.23260941128588192,0.561414819748153,0.3609467692801026,0.2875936580811874,0.49391525446154,1370.842105263158,0.026027397260273973,,,,,,,,,,,,,,0.0,0.25,0.475,0.8,0.6225165562913907,0.8947368421052632,0.6702127659574468,0.47368421052631576,0.15,0.8235294117647058,0.5,0.23076923076923078,0.41025641025641024,371.0,0.0013698630136986301,,,,,,,,,,,,,,0.0
173,Facundo Diaz Acosta,94.0,0.39999999999999997,0.47215277777777787,0.7403808745720509,0.6225242941449712,0.8652977139819246,0.6811942502755238,0.4804625199362042,0.24309056956115777,0.5912457912457912,0.3571428571428571,0.27860715866415103,0.47468050468050466,1132.0,0.00821917808219178,,,,,,,,,,,,,,0.0,0.2222222222222222,0.4370039682539682,0.765542328042328,0.6572898496458045,0.8354803091645197,0.6948722087705139,0.42822966507177035,0.16269841269841268,0.6925925925925926,0.3333333333333333,0.1901900372605437,0.43846153846153846,806.6666666666666,0.00410958904109589,,,,,,,,,,,,,,0.0,0.5777777777777778,0.5073015873015874,0.715219421101774,0.5877587386441379,0.8951151187993293,0.667516291780534,0.532695374800638,0.29668534080298786,0.4898989898989899,0.373015873015873,0.36702428006775834,0.5108994708994709,1457.3333333333333,0.00410958904109589,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,Facundo Mena,151.0,0.0,0.4090909090909091,0.8,0.5352112676056338,0.9393939393939394,0.7894736842105263,0.48484848484848486,0.09090909090909091,0.7142857142857143,0.16666666666666666,0.3620689655172414,0.36363636363636365,593.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,0.0,0.4090909090909091,0.8,0.5352112676056338,0.9393939393939394,0.7894736842105263,0.48484848484848486,0.09090909090909091,0.7142857142857143,0.16666666666666666,0.3620689655172414,0.36363636363636365,593.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
